image_id,width,height,class_id,x,y,w,h,nx,ny,nw,nh
5f3c67ed4e5e,2802,2801,1,713.50885,943.29991,412.79831,664.93997,0.2546427016416845,0.33677254908961085,0.14732273733047824,0.23739377722242058
5f4b00225aaf,2836,2304,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f5cdc44b299,2836,2336,1,105.84115,1499.09285,727.31864,493.92542,0.037320574753173484,0.641734952910959,0.2564593229901269,0.211440676369863
5f5ed3e7138a,2389,2587,1,1665.45831,1102.1732,591.96851,722.79016,0.6971361699455839,0.42604298415152686,0.24778924654667225,0.27939318129107077
5f5ed3e7138a,2389,2587,1,340.88815,1210.10114,470.95825,477.49927,0.14269072833821683,0.46776232701971393,0.197136144830473,0.18457644762272904
5f6691632bbe,2463,2449,1,257.6212,600.005,363.26833,1183.68333,0.10459650832318311,0.245,0.1474901867641088,0.4833333319722336
5f6849a0cf87,3052,3052,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f6f288f7302,2840,2874,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f79c81b9eb4,3408,2800,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f7a874fa09a,2673,3000,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f8ec78b79c4,3000,2372,1,593.44262,702.39343,340.98358,678.68848,0.1978142066666667,0.29611864671163574,0.11366119333333334,0.2861249915682968
5f8ec78b79c4,3000,2372,1,2285.2459,866.32783,370.49194,737.7049,0.7617486333333333,0.36523095699831365,0.12349731333333333,0.3110054384485666
5f8ec78b79c4,3000,2372,1,1009.83607,669.60654,245.90161,321.31146,0.33661202333333334,0.28229618043844856,0.08196720333333334,0.13546014333895448
5f9833abf011,2970,2964,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5f9ca36e82aa,4248,3480,1,792.13668,1577.10363,782.74902,998.53381,0.18647285310734463,0.4531906982758621,0.1842629519774011,0.2869350028735632
5f9ca36e82aa,4248,3480,1,2615.73017,1513.63744,960.45434,1476.64551,0.6157556897363464,0.4349532873563218,0.22609565442561205,0.4243234224137931
5f9d4c174eb0,4240,3480,1,1101.54117,1423.92674,453.35779,1021.65125,0.25979744575471697,0.4091743505747127,0.1069240070754717,0.29357794540229887
5f9d4c174eb0,4240,3480,1,2257.28433,1500.5505,1257.9082,1245.13757,0.5323783797169811,0.4311926724137931,0.29667646226415095,0.3577981522988506
5fa62bb49745,2021,2021,1,498.87748,1081.50811,429.69009,458.82166,0.24684684809500246,0.5351351360712518,0.21261261256803562,0.22702704601682336
5fa62bb49745,2021,2021,1,1551.25405,1110.63964,273.10815,440.61438,0.7675675655616032,0.5495495497278575,0.13513515586343394,0.2180180009896091
5faceacc7da1,3032,2520,1,1677.70667,551.26997,725.15344,1412.40662,0.5533333344327177,0.21875792460317459,0.2391667018469657,0.5604788174603175
5faceacc7da1,3032,2520,1,512.91332,417.35663,656.93335,1142.05338,0.1691666622691293,0.1656177103174603,0.2166666721635884,0.45319578571428576
5fb9c3bc1e1c,2880,2540,1,509.76378,1493.11986,686.84457,527.52495,0.1770013125,0.5878424645669291,0.23848769791666666,0.20768698818897638
5fb9c3bc1e1c,2880,2540,1,768.2156,721.30483,304.47749,435.47362,0.26674152777777776,0.28397827952755905,0.10572135069444444,0.17144630708661415
5fb9c3bc1e1c,2880,2540,1,1975.50426,714.22396,555.84844,559.38888,0.6859389791666667,0.2811905354330709,0.19300293055555556,0.22023184251968503
5fb9c3bc1e1c,2880,2540,1,2110.04082,1567.46901,396.52882,300.93705,0.7326530625000001,0.6171137834645669,0.13768361805555557,0.11847915354330708
5fd8813cc3a5,4248,3480,1,894.82582,427.81654,1513.32111,2330.64221,0.21064637947269305,0.12293578735632184,0.3562431991525424,0.6697247729885057
5fd8813cc3a5,4248,3480,1,2733.79822,708.77064,1219.59644,1519.70642,0.6435494868173258,0.20366972413793102,0.2870989736346516,0.43669724712643676
5fe59f8dc079,4248,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5fe5d4052587,4240,3480,1,2910.14257,1165.7434,777.18945,975.80444,0.6863543797169811,0.3349837356321839,0.18329939858490565,0.28040357471264366
5fe5d4052587,4240,3480,1,1083.74745,513.76784,552.66809,332.46436,0.2556008136792453,0.1476344367816092,0.13034624764150943,0.09553573563218391
60011e189487,2633,2558,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
600343c20434,2992,2991,1,367.64518,1109.91869,841.14184,563.91157,0.12287606283422459,0.37108615513206283,0.28113029411764706,0.18853613172851888
600343c20434,2992,2991,1,1722.29309,980.75459,730.8798,730.8798,0.5756327172459893,0.327901902373788,0.24427800802139038,0.24435967903711134
60390de6b3c5,1387,1140,1,820.16666,290.23622,275.27557,417.90027,0.5913241961067051,0.2545931754385965,0.19846832732516223,0.3665791842105263
60390de6b3c5,1387,1140,1,242.68635,337.11285,291.23357,449.81628,0.17497213410237925,0.29571302631578944,0.20997373467916366,0.3945756842105263
603ffc1653fd,3408,2800,1,2365.59423,875.28734,817.77954,1470.59937,0.6941297623239437,0.3126026214285714,0.2399587852112676,0.5252140607142857
603ffc1653fd,3408,2800,1,508.91864,836.67972,912.54376,1123.13086,0.1493305868544601,0.2988141857142857,0.26776518779342723,0.4011181642857143
605e2fde958f,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
606b9b7b4b9a,4248,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
606cf812d40f,3032,2520,1,444.98172,1144.65816,575.24915,429.24683,0.1467617810026385,0.45422942857142856,0.18972597295514512,0.17033604365079363
606cf812d40f,3032,2520,1,2018.8867,1086.25716,385.44604,493.48792,0.6658597295514512,0.4310544285714286,0.12712600263852242,0.19582853968253966
f577c6fb0f49,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
606d6922c2ff,3032,3032,1,603.71681,571.13527,628.63208,1203.60046,0.19911504287598944,0.1883691523746702,0.20733248021108178,0.3969658509234829
606d6922c2ff,3032,3032,1,2044.97092,1092.43995,755.12524,1042.60938,0.6744627044854882,0.36030341358839046,0.24905186015831132,0.34386852902374676
60817e016816,4248,3480,1,686.99713,935.11575,626.02106,1707.33026,0.16172248822975518,0.26871142241379314,0.14736842278719398,0.4906121436781609
60817e016816,4248,3480,1,3215.47177,707.47173,520.32935,1609.76849,0.7569377989642185,0.20329647413793103,0.12248807674199623,0.46257715229885055
608a6601635e,3050,2539,1,612.99946,1129.23847,690.30658,580.29749,0.20098342950819673,0.4447571760535644,0.2263300262295082,0.2285535604568728
608a6601635e,3050,2539,1,1872.60271,1519.77048,651.80359,360.27954,0.6139681016393442,0.598570492319811,0.2137060950819672,0.14189820401732967
609755daf53e,3056,2544,1,342.48903,1223.61454,296.76416,258.05579,0.11207101767015708,0.48098055817610064,0.09710869109947644,0.10143702437106919
60a3a716ccba,2836,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
60b076f811eb,2836,2336,1,431.95971,288.15779,835.65787,1613.68425,0.15231301480959097,0.1233552183219178,0.29466074400564174,0.6907894905821917
60b076f811eb,2836,2336,1,1457.80182,207.47368,968.21069,1675.15791,0.5140344922425951,0.08881578767123288,0.3414001022566996,0.7171052696917808
60b2b1f5f130,3060,2548,1,275.9299,358.23366,930.90298,1213.45346,0.09017316993464052,0.14059405808477238,0.30421666013071896,0.4762376216640502
60b2b1f5f130,3060,2548,1,1479.29229,355.71089,988.92676,1374.91095,0.4834288529411765,0.13960395996860284,0.32317867973856207,0.5396039835164835
60bc2b30e222,2832,2320,1,507.03125,561.70315,798.34375,1211.34375,0.17903645833333334,0.24211342672413796,0.2819010416666667,0.522130926724138
60bc2b30e222,2832,2320,1,1849.28125,677.8594,779.90625,1156.03125,0.6529947916666666,0.292180775862069,0.275390625,0.4982893318965517
60bcbaadd32e,4248,3480,1,0.0,1763.2,670.48004,1537.0,0.0,0.5066666666666667,0.1578342843691149,0.44166666666666665
60c35a8572a4,3056,2544,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
60d69018d5d9,3032,2436,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
60f0ed40f286,2840,2874,1,464.2666,990.40002,516.0,1568.0,0.16347415492957745,0.3446068267223382,0.18169014084507043,0.5455810716771051
60f2355651e2,2397,1765,1,434.47168,1239.21112,254.26465,259.20178,0.18125643721318313,0.7021026175637394,0.10607619941593659,0.14685653257790368
60f42538e81f,2836,2336,1,622.2752,1037.04643,394.18347,568.78821,0.21942002820874473,0.44394110873287673,0.13899276093088858,0.24348810359589043
60f42538e81f,2836,2336,1,2188.42696,1000.00906,365.08252,566.1427,0.7716597179125528,0.42808607020547945,0.12873149506346968,0.24235560787671231
60faed59c384,3408,2800,1,1934.56661,336.0,1372.0,2062.66667,0.5676545217136151,0.12,0.4025821596244131,0.7366666678571429
60faed59c384,3408,2800,1,548.56661,368.66667,1227.33333,1988.0,0.1609643808685446,0.13166666785714287,0.3601330193661972,0.71
60fecf059f05,3050,2539,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
b0866caa201a,3050,2539,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6107ccde78c7,4256,3488,1,330.32102,1786.43797,824.50983,1107.42993,0.07761302161654135,0.5121668491972476,0.19372881343984963,0.3174971129587156
610e8f32e845,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
611348a721f7,2820,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
63c6e1324ac3,2820,2336,1,1663.46917,539.12134,541.04651,1150.01654,0.5898826843971632,0.23078824486301372,0.1918604645390071,0.4923016010273973
63c6e1324ac3,2820,2336,1,490.03063,541.46339,648.78735,1042.27582,0.1737697269503546,0.23179083476027398,0.23006643617021275,0.44617971746575347
611964e17dd1,1387,1140,1,272.45999,625.1,311.6,262.2,0.19643834895457823,0.5483333333333333,0.22465753424657536,0.22999999999999998
611964e17dd1,1387,1140,1,861.45999,649.8,264.1,239.4,0.6210958832011535,0.57,0.1904109589041096,0.21
612150e1e63b,2140,1760,1,339.43392,707.32076,194.81763,696.62054,0.15861398130841123,0.4018867954545454,0.09103627570093459,0.395807125
612150e1e63b,2140,1760,1,1416.83436,781.1153,91.50525,112.16772,0.6620721308411215,0.4438155113636364,0.04275946261682243,0.0637316590909091
6149ff46b570,2832,2320,1,1731.56676,623.34173,557.11169,1053.8371,0.611428940677966,0.2686817801724138,0.196720229519774,0.4542401293103448
6149ff46b570,2832,2320,1,258.92192,820.08403,740.21829,989.55493,0.09142723163841808,0.3534844956896552,0.2613765148305085,0.4265322974137931
615950e322f0,2872,2416,1,1812.06709,555.68,781.17333,1457.65333,0.6309425800835654,0.22999999999999998,0.2719962848189415,0.6033333319536425
615950e322f0,2872,2416,1,499.37376,370.45333,680.50667,1461.68,0.1738766573816156,0.15333333195364238,0.23694521935933147,0.605
615961751bc0,2836,2336,1,1907.20993,639.79497,527.02344,515.20673,0.6724999753173484,0.2738848330479452,0.18583337094499297,0.22055082619863015
615961751bc0,2836,2336,1,536.47667,516.90159,607.37671,1058.77338,0.18916666784203104,0.2212763655821918,0.2141666819464034,0.4532420291095891
6163d55460c2,4240,3480,1,110.88,144.76003,1008.48,2729.76,0.026150943396226416,0.04159770977011494,0.2378490566037736,0.7844137931034484
6163d55460c2,4240,3480,1,2544.96,736.12003,1304.16,2360.16,0.6002264150943396,0.21152874425287357,0.3075849056603774,0.6782068965517241
61677edec1cf,4240,3480,1,2741.8666,1558.03335,830.33325,1166.00012,0.6466666509433961,0.44771073275862067,0.19583331367924528,0.3350575057471264
61725ce34060,3050,2539,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
61752586ad22,2846,2330,1,1840.66735,767.84964,586.19983,597.92383,0.6467559205903022,0.3295492017167382,0.2059732361208714,0.256619669527897
617d605ce432,3048,2536,1,952.10537,378.52864,701.17667,1227.94898,0.3123705282152231,0.14926208201892743,0.23004483923884514,0.48420701104100944
617d605ce432,3048,2536,1,2297.51034,261.07265,615.75413,1516.25005,0.7537763582677165,0.1029466285488959,0.20201907152230972,0.5978903982649842
61906bea9eab,2683,2269,1,493.20231,655.95763,701.98987,970.51062,0.18382493850167722,0.2890954737769943,0.26164363399180024,0.42772614367562806
61906bea9eab,2683,2269,1,1586.46518,1049.14877,790.21814,661.71167,0.5913027133805442,0.4623837681798149,0.29452781960491986,0.2916314103129132
61a1997e7b8f,2880,2540,1,278.87449,1297.25101,367.17132,682.70923,0.09683142013888889,0.5107287440944882,0.12749004166666666,0.26878316141732284
61a64b9f621d,4240,3480,1,11.11678,1490.6,1229.6,1844.4,0.002621882075471698,0.4283333333333333,0.29,0.53
61a64b9f621d,4240,3480,1,2052.71678,1119.4,1351.40018,2215.6,0.4841313160377359,0.3216666666666667,0.31872645754716983,0.6366666666666666
61a8d64fea99,4248,3480,1,462.79251,1842.86792,989.28299,928.0,0.10894362288135594,0.5295597471264367,0.2328820597928437,0.26666666666666666
61a8d64fea99,4248,3480,1,2721.50949,2223.69811,503.39624,630.33984,0.6406566596045198,0.6389937097701149,0.11850193973634651,0.18113213793103447
61ad1ab420e5,2140,1760,1,1085.82228,284.53333,563.20009,900.53333,0.5073935887850468,0.16166666477272726,0.2631776121495327,0.5116666647727273
61ad1ab420e5,2140,1760,1,0.0,170.13333,709.86667,973.86667,0.0,0.09666666477272727,0.3317133971962617,0.5533333352272727
61ca700c2908,4240,3480,1,944.67716,757.02051,1017.33405,1762.04919,0.22280121698113206,0.2175346293103448,0.23993727594339623,0.506335974137931
61ca700c2908,4240,3480,1,2992.64413,1076.18391,828.93872,1210.16211,0.7058122948113208,0.30924825,0.1955044150943396,0.3477477327586207
61d88b0d4fae,4256,3488,1,711.44484,389.13741,1281.30609,1566.0408,0.16716279135338347,0.1115646244266055,0.3010587617481203,0.4489795871559633
61d88b0d4fae,4256,3488,1,2367.65164,379.64626,1262.32397,1409.43674,0.5563091259398496,0.10884353784403669,0.2965986771616541,0.404081634174312
61d8f4b28030,3056,2544,1,1699.12006,1440.93236,715.29883,1019.6814,0.5559947840314136,0.5664042295597485,0.2340637532722513,0.4008181603773585
61d8f4b28030,3056,2544,1,146.76943,1334.39839,910.10363,943.58569,0.04802664594240838,0.5245276690251572,0.29780877945026174,0.3709063246855346
61dbca9280da,3056,2544,1,1576.38667,1028.79333,575.54663,578.09338,0.5158333344240839,0.4043998938679245,0.18833332133507855,0.22723796383647799
61dbca9280da,3056,2544,1,562.81337,1003.32669,710.51996,758.90661,0.18416667866492145,0.3943894221698113,0.23249998691099474,0.2983123466981132
61e618dc7f9a,2791,2800,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6861c5992717,3408,2800,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
b48682a34cfe,3408,2800,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
61e834204727,2836,2336,1,1034.15079,652.24361,612.04821,770.33673,0.36465119534555707,0.27921387414383564,0.21581389633286321,0.3297674357876712
61e834204727,2836,2336,1,2287.26698,546.71803,298.10962,519.7135,0.8065116290550071,0.23404025256849315,0.10511622708039492,0.22248009417808218
61ea4575bfb9,2992,2991,1,1497.94792,584.84896,857.08337,1466.78119,0.5006510427807487,0.1955362621196924,0.2864583455882353,0.4903982581076563
61ea4575bfb9,2992,2991,1,346.72917,518.61979,790.85422,1538.85406,0.11588541778074866,0.1733934436643263,0.26432293449197863,0.5144948378468739
61f6f66ca634,3032,3032,1,1736.08813,1242.24198,1087.28442,694.72571,0.5725884333773087,0.4097104155672823,0.3586030408970976,0.2291311708443272
620c0f590fa6,4248,3480,1,800.9697,993.85865,600.72729,2216.96979,0.1885521892655367,0.285591566091954,0.141414145480226,0.6370602844827586
620c0f590fa6,4248,3480,1,3203.87879,917.57583,910.62598,2469.65668,0.754208754708098,0.2636712155172414,0.21436581450094164,0.7096714597701149
620da9404a7d,4248,3480,1,439.02775,829.42388,699.19235,1593.50818,0.10334928201506592,0.23834019540229887,0.1645933027306968,0.45790464942528736
620da9404a7d,4248,3480,1,2369.93684,861.94445,906.51099,2276.44025,0.557894736346516,0.2476851867816092,0.2133971257062147,0.6541494971264368
620e3af99c50,4240,3480,1,2729.05129,787.68921,865.73706,2162.23114,0.6436441721698113,0.22634747413793105,0.20418326886792454,0.6213307873563219
620e3af99c50,4240,3480,1,828.65285,741.23508,747.49012,1663.9043,0.1954369929245283,0.21299858620689657,0.17629483962264153,0.47813341954022986
621a97bed4f2,3032,2436,1,400.29795,739.26312,695.66443,977.42102,0.13202438984168866,0.3034741871921182,0.22944077506596308,0.4012401559934319
62235a2912fe,2836,2336,1,359.67228,984.98097,423.33109,700.24688,0.12682379407616362,0.4216528125,0.14927048307475319,0.2997632191780822
62235a2912fe,2836,2336,1,1932.04489,1188.68918,359.67236,579.29517,0.6812570133991537,0.508856669520548,0.12682382228490832,0.24798594606164384
6224f657e437,4248,3480,1,958.33594,897.1875,978.75,1291.40625,0.22559697269303203,0.2578125,0.23040254237288135,0.37109375
6224f657e437,4248,3480,1,2752.71094,937.96875,781.64063,1400.15625,0.6480016337099812,0.26953125,0.18400203154425612,0.40234375
6226df8a6dcf,2832,2320,1,2195.42239,1027.05162,562.23975,943.83203,0.7752197704802261,0.4426946637931034,0.1985309851694915,0.40682415086206897
6226df8a6dcf,2832,2320,1,654.8452,765.21435,401.88971,736.79785,0.23123064971751411,0.3298337715517241,0.14191020833333332,0.31758528017241383
6226df8a6dcf,2832,2320,1,656.87489,1702.9572,284.16449,375.50306,0.23194734816384183,0.734033275862069,0.10034056850282486,0.16185476724137932
62318cb53fbd,3032,2436,1,123.68074,755.38349,657.04955,750.91376,0.040791800791556726,0.31009174466338263,0.21670499670184695,0.3082568801313629
624cdf15ec99,2832,2320,1,473.3357,1219.11665,444.03171,796.10413,0.16713831214689265,0.5254813146551723,0.15679085805084744,0.34314833189655175
624cdf15ec99,2832,2320,1,2215.30625,1295.31144,436.14941,838.1427,0.7822409074858757,0.5583238965517241,0.15400756002824859,0.36126840517241376
6253b6f46b2b,2846,2330,1,414.86937,403.86667,970.83333,1669.83333,0.14577279339423752,0.1733333347639485,0.34112204146170066,0.7166666652360515
6253b6f46b2b,2846,2330,1,1665.3027,1665.95,788.31667,508.71667,0.5851379831342235,0.715,0.2769910997891778,0.2183333347639485
625ef3b08e9e,4240,3480,1,2568.01287,646.54484,1000.13281,2162.25909,0.6056634127358491,0.18578874712643678,0.23588037971698111,0.6213388189655172
625ef3b08e9e,4240,3480,1,154.95016,674.71767,1155.85341,1933.35541,0.036544849056603775,0.1938843879310345,0.2726069363207547,0.5555618994252873
62617c228e42,3020,2972,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
627a5f9f33a6,3052,3052,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
627bebe42356,3056,2544,1,2156.527,1032.31333,812.25347,1479.48279,0.7056698298429319,0.40578354166666664,0.26578974803664923,0.5815577004716981
627bebe42356,3056,2544,1,467.6123,1261.31871,1073.46273,1094.93199,0.15301449607329842,0.4958013797169811,0.3512639823298429,0.4303977948113208
62871c920ed8,2711,2336,1,68.39283,942.18667,883.78667,1160.21333,0.025227897454813724,0.403333334760274,0.3260002471412763,0.496666665239726
62871c920ed8,2711,2336,1,1251.96616,1226.4,899.36,1004.48,0.4618097233493176,0.525,0.3317447436370343,0.43
7f9c98b88aec,2836,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
628fa951330f,2836,2336,1,1958.98177,1154.15234,640.68494,871.47913,0.6907552080394923,0.49407206335616444,0.22591147390691113,0.3730646960616439
62942080d0b6,2846,2330,1,265.36408,533.16056,527.26926,1134.07074,0.0932410681658468,0.2288242746781116,0.18526678144764583,0.4867256394849785
629bcbda4075,4248,3480,1,619.33331,1820.79999,728.0,912.0,0.14579409369114876,0.5232183879310345,0.1713747645951036,0.2620689655172414
629c9a257b43,2706,2507,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
eb547e6f6380,2802,2991,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
629dcad5ff4a,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
62c6b3913fd0,4248,3480,1,899.70144,1083.23686,387.76971,1376.40796,0.21179412429378533,0.31127495977011493,0.09128288841807909,0.3955195287356322
62c6b3913fd0,4248,3480,1,3156.45144,1432.57897,537.98682,1149.33557,0.7430441242937853,0.4116606235632184,0.12664473163841808,0.33026884195402295
62cce89dbca8,2802,2801,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
62fb74aea804,4256,3488,1,149.62496,279.61461,1640.33337,2114.1459,0.035156240601503755,0.08016473910550459,0.3854166752819549,0.6061198107798165
62fb74aea804,4256,3488,1,2291.47917,1241.09378,1011.354,1701.29175,0.5384114591165414,0.3558181708715596,0.23763016917293234,0.4877556622706422
63055d008dc5,2832,2320,1,379.35635,15.34504,1019.51993,1346.18796,0.1339535134180791,0.006614241379310344,0.3599999752824859,0.5802534310344828
63055d008dc5,2832,2320,1,1730.81302,399.97015,922.04663,1088.01486,0.6111627895480226,0.17240092672413793,0.3255814371468927,0.4689719224137931
6305c2922486,3052,3052,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6306eee379dc,3032,3032,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
63094fcb1019,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6317d3955e73,2992,2991,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
63283987d259,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
636140b67fd6,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6366191bfe49,3040,2536,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
94825b693577,3048,2536,1,2003.29915,1073.57333,993.98085,1120.06667,0.657250377296588,0.4233333320189274,0.32610920275590555,0.4416666679810725
94825b693577,3048,2536,1,477.47248,1711.8,435.34667,380.4,0.15665107611548557,0.6749999999999999,0.1428302723097113,0.15
94825b693577,3048,2536,1,1103.01915,1534.28,490.29333,642.45333,0.3618829232283465,0.605,0.16085739173228347,0.25333333201892744
636a0393e9cb,3008,3072,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
636b2b26d2f8,2366,3050,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6373fdd11ed0,3032,2436,1,2066.33495,170.40825,279.35767,89.3945,0.6815088885224274,0.06995412561576356,0.09213643469656992,0.036697249589490964
637c1043adba,2992,2991,1,266.70015,1555.50329,661.89197,486.98788,0.0891377506684492,0.5200612805081912,0.22122057820855615,0.1628177465730525
637c1043adba,2992,2991,1,1693.36886,1630.95211,792.21267,442.40448,0.5659655280748663,0.5452865630224005,0.2647769618983957,0.14791189568706117
6383b7733435,3060,2548,1,1022.73753,476.87339,584.40363,402.06973,0.33422795098039215,0.18715596153846153,0.19098157843137256,0.1577981671899529
6386addfe4f2,4248,3480,1,453.17441,324.58718,1525.3822,2554.12842,0.10667947504708099,0.09327217816091954,0.35908243879472695,0.7339449482758621
6386addfe4f2,4248,3480,1,2432.62391,1488.13456,1262.87476,1660.18359,0.572651579566855,0.4276248735632184,0.29728690207156305,0.47706425
63aefefa9ee0,4248,3480,1,535.78253,1689.4057,677.52216,1517.82569,0.12612583097928437,0.48546140804597704,0.15949203389830507,0.43615680747126434
63aefefa9ee0,4248,3480,1,3223.87359,2164.5512,607.13037,1007.48413,0.7589156285310735,0.6219974712643678,0.14292146186440677,0.289506933908046
63bcb93c9d31,2836,2336,1,1731.0409,977.22667,700.8,774.77333,0.6103811354019746,0.41833333476027396,0.2471086036671368,0.33166666523972604
63bcb93c9d31,2836,2336,1,555.25423,872.10667,646.29333,914.93333,0.19578781029619183,0.37333333476027397,0.22788904442877292,0.391666665239726
63ca42eab550,2802,2801,1,451.98859,1310.20228,513.45767,474.50574,0.1613092755174875,0.4677623277400928,0.18324684867951463,0.16940583363084613
63d91d1f0079,4256,3488,1,641.27325,1878.94634,1038.04871,735.53174,0.1506751057330827,0.5386887442660551,0.243902422462406,0.2108749254587156
63d91d1f0079,4256,3488,1,2435.61463,1650.5756,898.65356,868.99524,0.5722778735902255,0.4732154816513761,0.21114980263157895,0.24913854357798165
63ed28f6c6f5,3056,2544,1,834.3613,1327.12,305.28,449.44,0.27302398560209423,0.5216666666666666,0.09989528795811517,0.17666666666666667
63ed28f6c6f5,3056,2544,1,1991.8813,1590.0,572.4,250.16,0.6517936191099476,0.625,0.18730366492146597,0.09833333333333333
63f03afb1664,2832,2320,1,580.56005,573.54,469.63989,932.19996,0.20500001765536724,0.2472155172413793,0.16583329449152542,0.4018103275862069
63f03afb1664,2832,2320,1,1708.64017,547.58016,620.67993,844.88,0.6033333933615819,0.23602593103448274,0.21916664194915256,0.36417241379310344
63f632b19a9c,4256,3488,1,879.23015,1896.46282,478.22894,594.49573,0.2065860314849624,0.5437106708715597,0.11236582236842106,0.17044028956422017
63f632b19a9c,4256,3488,1,416.35747,1398.49063,504.55347,537.45947,0.09782835291353383,0.40094341456422017,0.11855109727443609,0.1540881508027523
63f632b19a9c,4256,3488,1,2612.26203,1394.10321,429.96729,892.84009,0.6137833717105263,0.39968555332568806,0.10102614896616541,0.25597479644495413
63f632b19a9c,4256,3488,1,122.40006,1982.01758,614.23898,519.90942,0.02875941259398496,0.5682389850917431,0.14432306860902255,0.1490565997706422
63f6f0b040e3,2242,2242,1,260.54492,345.93359,617.42578,1339.94531,0.11621093666369313,0.15429687332738626,0.2753906244424621,0.5976562488849242
63f6f0b040e3,2242,2242,1,1188.87305,503.57422,599.91016,1142.89453,0.5302734388938447,0.22460937555753793,0.26757812667261377,0.5097656244424621
63f7496b87dd,3548,3138,1,290.38768,1319.24082,990.49799,1016.11414,0.08184545659526493,0.4204081644359465,0.279170797632469,0.32380947737412363
63f7496b87dd,3548,3138,1,2040.83659,1255.19996,1127.11853,1250.93066,0.575207607102593,0.3999999872530274,0.3176771505073281,0.39863947100063735
63fc59c183ee,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
63fdf99db501,2798,1834,1,1688.12667,948.47757,366.07153,324.10175,0.6033333345246605,0.5171633424209379,0.13083328448892065,0.17671851145038167
63fdf99db501,2798,1834,1,491.98163,225.6609,692.50504,1002.61664,0.1758333202287348,0.12304302071973827,0.24750001429592566,0.5466830098146128
c9a028b48504,2806,1826,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6401cf4e19e8,2836,2336,1,1485.7609,428.26667,961.65345,1440.53333,0.5238931241184768,0.18333333476027397,0.33908795839210154,0.616666665239726
6401cf4e19e8,2836,2336,1,317.7609,584.0,930.50667,1261.44,0.11204545133991538,0.25,0.3281053138222849,0.54
64038cfed1e5,4256,3488,1,213.97754,1336.49023,596.0,992.0,0.05027667763157895,0.38316807052752294,0.1400375939849624,0.28440366972477066
64138eedc898,2789,2781,1,1874.91429,780.61493,498.59229,647.72467,0.6722532413051273,0.28069576770945703,0.17877098960200788,0.23291070478245235
641ddddf8c0f,2651,2695,1,470.0737,1052.58162,410.60458,387.79321,0.17731938890984533,0.39056831910946194,0.15488667672576387,0.14389358441558442
641ddddf8c0f,2651,2695,1,1907.18979,1316.54172,312.84167,433.41589,0.7194227800829875,0.48851269758812615,0.11800892870614862,0.16082222263450835
642e5c669cb5,2880,2400,1,1462.59866,463.42103,556.57898,599.21054,0.5078467569444445,0.1930920958333333,0.19325659027777778,0.24967105833333336
